order_id,customer_id,order_purchase_date,order_status,delivery_days,order_delivered_date,delivery_days_clean,signup_date,state,acquisition_channel,customer_segment,age,item_count,product_revenue,freight_value,primary_category,payment_type,payment_installments,payment_value,review_score,order_month,low_review
O000158,C01045,2025-03-09,delivered,3,2025-03-12,3.0,2024-10-24,CA,Organic,New,36.0,2,128.07,12.41,Fashion,credit_card,4,140.48,2,2025-03,1
O000159,C00364,2024-06-18,canceled,1,,,2025-01-10,TX,Paid Search,Returning,33.0,3,76.63,34.67,Electronics,paypal,2,0.0,4,2024-06,0
O000160,C00672,2024-05-24,delivered,4,2024-05-28,4.0,2024-09-15,NY,Social,Returning,43.0,2,192.0,31.67,Grocery,credit_card,4,223.67,5,2024-05,0
O000161,C00400,2024-08-02,delivered,3,2024-08-05,3.0,2024-05-10,CA,Referral,Returning,44.0,2,46.129999999999995,20.72,Fashion,credit_card,4,66.85,4,2024-08,0
O000162,C00414,2024-12-07,delivered,12,2024-12-19,12.0,2024-02-25,CO,Paid Search,New,34.0,3,123.12,29.349999999999998,Electronics,credit_card,2,152.47,2,2024-12,1
O000163,C00805,2024-06-10,delivered,6,2024-06-16,6.0,2024-11-06,CA,Organic,New,31.0,2,68.94,24.75,Home,credit_card,5,93.69,3,2024-06,0
O000164,C00352,2024-06-12,canceled,8,,,2024-01-19,CA,Organic,New,61.0,2,65.15,27.770000000000003,Fashion,credit_card,1,0.0,4,2024-06,0
O000165,C00180,2024-04-22,processing,5,,,2024-07-29,NC,Organic,New,31.0,2,87.8,25.15,Beauty,debit_card,3,112.95,3,2024-04,0
O000166,C00311,2024-08-04,delivered,6,2024-08-10,6.0,2024-10-06,GA,Paid Search,VIP,34.0,1,18.59,19.71,Sports,debit_card,5,38.3,4,2024-08,0
O000167,C01116,2024-06-11,canceled,6,,,2024-07-24,GA,Organic,New,42.0,2,56.769999999999996,29.95,Sports,credit_card,4,0.0,5,2024-06,0
O000168,C00312,2025-03-26,delivered,8,2025-04-03,8.0,2024-10-09,NC,Paid Search,VIP,27.0,2,69.07,14.42,Fashion,credit_card,2,83.49,5,2025-03,0
O000169,C00437,2025-04-30,delivered,3,2025-05-03,3.0,2024-08-26,NY,Organic,New,47.0,2,36.68,25.31,Books,debit_card,3,61.99,5,2025-04,0
O000170,C00755,2024-08-22,delivered,5,2024-08-27,5.0,2024-08-21,NC,Organic,New,31.0,3,96.86,32.12,Beauty,credit_card,2,128.98,3,2024-08,0
O000171,C00122,2024-04-10,delivered,8,2024-04-18,8.0,2024-10-07,NY,Organic,New,40.0,1,23.98,8.03,Fashion,debit_card,1,32.01,5,2024-04,0
O000172,C00323,2024-04-11,delivered,4,2024-04-15,4.0,2024-09-15,WA,Organic,Returning,38.0,1,35.31,17.68,Grocery,credit_card,4,52.99,4,2024-04,0
O000173,C00210,2024-07-31,delivered,9,2024-08-09,9.0,2024-11-23,CO,Referral,New,36.0,3,142.44,42.41,Beauty,voucher,3,184.85,3,2024-07,0
O000174,C01110,2024-10-04,delivered,4,2024-10-08,4.0,2024-01-19,CA,Paid Search,New,32.0,3,98.56,46.459999999999994,Books,credit_card,1,145.02,5,2024-10,0
O000175,C01120,2024-11-04,delivered,2,2024-11-06,2.0,2024-07-26,NC,Referral,New,40.0,2,61.36,25.299999999999997,Books,credit_card,2,86.66,5,2024-11,0
O000176,C00907,2024-07-21,delivered,7,2024-07-28,7.0,2024-06-21,GA,Email,Returning,44.0,1,54.46,17.95,Beauty,voucher,3,72.41,3,2024-07,0
O000177,C00297,2024-08-14,delivered,3,2024-08-17,3.0,2024-12-22,CA,Organic,Returning,36.0,2,90.96000000000001,23.619999999999997,Books,credit_card,5,114.58,3,2024-08,0
O000178,C00740,2024-07-12,delivered,4,2024-07-16,4.0,2025-01-12,NY,Paid Search,New,25.0,3,93.5,39.73,Beauty,credit_card,3,133.23,4,2024-07,0
O000179,C00795,2024-10-30,delivered,8,2024-11-07,8.0,2024-06-30,NC,Organic,New,39.0,2,100.50999999999999,23.59,Fashion,voucher,3,124.1,5,2024-10,0
O000180,C01044,2025-01-22,delivered,7,2025-01-29,7.0,2024-06-05,CA,Organic,VIP,28.0,1,62.13,10.74,Home,credit_card,5,72.87,3,2025-01,0
O000181,C00188,2024-03-21,delivered,4,2024-03-25,4.0,2024-06-09,CA,Referral,Returning,20.0,2,69.16,25.82,Home,credit_card,4,94.98,5,2024-03,0
O000182,C00884,2024-10-11,delivered,8,2024-10-19,8.0,2024-03-06,CA,Referral,New,39.0,3,77.75,51.349999999999994,Beauty,credit_card,6,129.1,5,2024-10,0
O000183,C00233,2024-12-30,delivered,5,2025-01-04,5.0,2024-01-09,NY,Paid Search,New,38.0,2,40.93,16.87,Electronics,credit_card,1,57.8,1,2024-12,1
O000184,C00683,2025-01-11,delivered,4,2025-01-15,4.0,2025-02-07,NY,Organic,New,23.0,2,83.76,41.33,Fashion,credit_card,5,125.09,5,2025-01,0
O000185,C01056,2024-11-20,delivered,9,2024-11-29,9.0,2025-02-22,NY,Email,Returning,18.0,1,113.76,9.47,Grocery,debit_card,1,123.23,3,2024-11,0
O000186,C00075,2024-11-02,canceled,2,,,2024-10-15,WA,Email,Returning,18.0,3,212.32,44.64,Grocery,debit_card,6,0.0,1,2024-11,1
O000187,C00178,2025-01-15,delivered,3,2025-01-18,3.0,2024-03-08,TX,Email,New,18.0,2,108.5,17.259999999999998,Beauty,credit_card,6,125.76,5,2025-01,0
O000188,C00976,2024-08-25,processing,4,,,2024-04-04,CA,Paid Search,New,29.0,3,181.59,30.57,Beauty,debit_card,5,212.16,5,2024-08,0
O000189,C00023,2024-11-22,canceled,10,,,2024-03-17,CO,Paid Search,New,46.0,3,95.16,41.45,Beauty,credit_card,6,0.0,2,2024-11,1
O000190,C00823,2024-07-29,delivered,5,2024-08-03,5.0,2024-02-27,NY,Organic,New,48.0,3,119.57000000000001,41.69,Electronics,credit_card,6,161.26,4,2024-07,0
O000191,C00602,2024-09-22,delivered,8,2024-09-30,8.0,2024-11-23,FL,Social,New,42.0,2,49.56,19.5,Fashion,paypal,6,69.06,4,2024-09,0
O000192,C00416,2024-04-28,delivered,9,2024-05-07,9.0,2024-10-11,TX,Organic,New,19.0,3,136.89,11.96,Beauty,debit_card,6,148.85,5,2024-04,0
O000193,C01036,2024-08-12,delivered,7,2024-08-19,7.0,2024-11-07,NY,Referral,New,41.0,1,26.04,15.36,Home,debit_card,3,41.4,5,2024-08,0
O000194,C01019,2024-05-06,delivered,2,2024-05-08,2.0,2024-01-18,CO,Paid Search,New,33.0,3,71.39,38.69,Fashion,credit_card,3,110.08,5,2024-05,0
O000195,C00392,2024-06-15,processing,4,2024-06-13,,2024-03-16,GA,Paid Search,Returning,22.0,2,73.23,27.89,Grocery,credit_card,1,101.12,3,2024-06,0
O000196,C00006,2024-09-14,delivered,4,2024-09-18,4.0,2024-12-26,GA,Referral,Returning,36.0,3,118.17999999999999,32.21,Beauty,debit_card,3,150.39,5,2024-09,0
O000197,C00154,2024-10-22,delivered,8,2024-10-30,8.0,2024-05-03,FL,Email,New,47.0,1,44.62,3.84,Grocery,credit_card,4,48.46,5,2024-10,0
O000198,C00129,2025-05-17,delivered,2,2025-05-19,2.0,2024-08-29,NY,Organic,Returning,26.0,2,30.21,30.62,Electronics,credit_card,1,60.82,5,2025-05,0
O000199,C01179,2024-03-13,delivered,4,2024-03-17,4.0,2024-04-18,NY,Referral,Returning,26.0,3,114.25999999999999,33.99,Books,credit_card,1,148.25,4,2024-03,0
O000200,C00717,2025-04-27,delivered,10,2025-05-07,10.0,2024-08-05,WA,Organic,Returning,31.0,2,73.34,23.14,Electronics,credit_card,6,96.48,5,2025-04,0
O000201,C00813,2024-08-02,canceled,2,,,2024-10-14,NC,Paid Search,New,19.0,3,92.19,43.43,Fashion,credit_card,5,0.0,2,2024-08,1
O000202,C00278,2025-02-04,delivered,2,2025-02-06,2.0,2024-11-24,CA,Organic,New,39.0,3,98.39,18.46,Home,credit_card,4,116.85,1,2025-02,1
O000203,C01021,2025-01-13,delivered,3,2025-01-16,3.0,2024-01-24,CA,Organic,New,31.0,2,108.21,31.93,Home,credit_card,5,140.14,5,2025-01,0
O000204,C00868,2025-05-31,delivered,6,2025-06-06,6.0,2024-12-17,CA,Organic,New,22.0,2,91.79,39.739999999999995,Books,credit_card,3,131.53,4,2025-05,0
O000205,C00903,2024-04-21,delivered,4,2024-04-25,4.0,2024-04-02,NY,Paid Search,Returning,19.0,2,93.6,27.58,Beauty,debit_card,6,121.18,5,2024-04,0
O000206,C00562,2025-05-29,delivered,4,2025-06-02,4.0,2024-01-19,IL,Organic,New,45.0,3,76.02,50.550000000000004,Electronics,credit_card,5,126.57,5,2025-05,0
O000207,C00838,2024-03-30,delivered,3,2024-04-02,3.0,2024-03-24,FL,Organic,New,31.0,3,69.9,28.61,Fashion,credit_card,4,98.51,5,2024-03,0
O000208,C00653,2025-04-17,delivered,4,2025-04-21,4.0,2024-03-25,TX,Referral,New,38.0,1,113.16,10.95,Beauty,credit_card,5,124.11,3,2025-04,0
O000209,C00462,2025-01-01,delivered,9,2025-01-10,9.0,2024-02-28,WA,Email,Returning,37.0,1,58.02,18.77,Grocery,credit_card,2,76.79,3,2025-01,0
O000210,C00714,2024-10-13,canceled,11,,,2024-11-16,TX,Organic,Returning,35.0,3,131.12,37.8,Fashion,credit_card,6,0.0,2,2024-10,1
O000211,C00390,2024-09-03,delivered,8,2024-09-11,8.0,2024-03-05,GA,Email,New,26.0,2,121.12,34.45,Electronics,credit_card,1,155.57,4,2024-09,0
O000212,C01144,2024-04-13,delivered,8,2024-04-21,8.0,2024-12-20,CO,Organic,New,47.0,1,23.73,6.22,Grocery,credit_card,6,29.95,5,2024-04,0
O000213,C00861,2025-03-12,delivered,4,2025-03-16,4.0,2025-02-10,GA,Social,New,30.0,3,87.49,28.15,Fashion,voucher,6,115.64,3,2025-03,0
O000214,C00887,2025-02-06,canceled,7,,,2024-01-23,CO,Organic,VIP,20.0,1,10.16,19.05,Beauty,credit_card,4,0.0,2,2025-02,1
O000215,C00861,2025-05-15,delivered,4,2025-05-19,4.0,2025-02-10,GA,Social,New,30.0,1,25.99,16.81,Electronics,credit_card,5,42.8,5,2025-05,0
O000216,C00539,2025-02-07,delivered,3,2025-02-10,3.0,2024-08-14,TX,Paid Search,New,45.0,1,22.83,18.83,Fashion,credit_card,1,41.66,3,2025-02,0
O000217,C01141,2025-05-24,delivered,5,2025-05-29,5.0,2025-01-05,CA,Email,New,47.0,1,63.03,17.73,Sports,credit_card,2,80.76,4,2025-05,0
O000218,C00250,2025-04-21,delivered,4,2025-04-25,4.0,2024-01-18,CO,Organic,New,21.0,2,72.5,30.270000000000003,Electronics,paypal,3,102.77,5,2025-04,0
O000219,C00683,2024-09-17,delivered,5,2024-09-22,5.0,2025-02-07,NY,Organic,New,23.0,2,83.96000000000001,16.34,Electronics,paypal,4,100.3,5,2024-09,0
O000220,C00084,2025-01-25,delivered,3,2025-01-28,3.0,2024-12-15,NY,Social,Returning,32.0,3,119.5,34.32,Electronics,credit_card,3,153.82,5,2025-01,0
O000221,C00354,2024-07-03,delivered,7,2024-07-10,7.0,2024-07-01,TX,Social,New,33.0,3,80.22,41.81,Books,debit_card,6,122.03,5,2024-07,0
O000222,C00690,2025-03-09,delivered,5,2025-03-14,5.0,2024-11-24,WA,Referral,New,35.0,2,45.879999999999995,19.21,Electronics,voucher,1,65.09,3,2025-03,0
O000223,C00588,2024-12-12,delivered,6,2024-12-18,6.0,2024-02-11,CO,Organic,New,39.0,1,18.84,19.02,Electronics,debit_card,5,37.86,5,2024-12,0
O000224,C01130,2024-09-23,delivered,6,2024-09-29,6.0,2024-09-29,NY,Referral,Returning,56.0,2,68.22,18.61,Beauty,credit_card,5,86.83,4,2024-09,0
O000225,C00737,2024-12-21,delivered,5,2024-12-26,5.0,2024-11-02,CA,Social,New,38.0,1,21.83,21.09,Grocery,credit_card,3,42.92,5,2024-12,0
O000226,C00494,2024-07-09,delivered,6,2024-07-15,6.0,2024-09-10,CA,Organic,Returning,39.0,2,172.78,29.82,Beauty,credit_card,2,202.6,3,2024-07,0
O000227,C00513,2024-12-18,delivered,8,2024-12-26,8.0,2024-12-19,WA,Paid Search,VIP,36.0,2,68.66,38.47,Grocery,debit_card,3,107.13,1,2024-12,1
O000228,C00734,2024-10-10,delivered,5,2024-10-15,5.0,2024-11-21,CO,Organic,New,26.0,2,65.58,11.81,Beauty,paypal,2,77.39,3,2024-10,0
O000229,C00950,2024-07-30,delivered,6,2024-08-05,6.0,2024-04-26,CA,Organic,New,29.0,2,159.99,25.85,Beauty,credit_card,6,185.84,4,2024-07,0
O000230,C00332,2025-06-02,delivered,3,2025-06-05,3.0,2024-06-04,NY,Social,New,44.0,3,138.02,32.32,Books,paypal,3,170.34,3,2025-06,0
O000231,C00702,2024-03-30,delivered,6,2024-04-05,6.0,2024-09-15,WA,Referral,New,23.0,3,149.41,36.55,Electronics,paypal,3,185.96,5,2024-03,0
O000232,C00690,2025-02-20,processing,5,,,2024-11-24,WA,Referral,New,35.0,3,144.42,37.08,Sports,credit_card,3,181.5,4,2025-02,0
O000233,C00012,2024-06-07,delivered,6,2024-06-13,6.0,2025-02-13,IL,Paid Search,Returning,30.0,1,33.53,11.61,Books,credit_card,2,45.14,5,2024-06,0
O000234,C01096,2024-06-13,delivered,3,2024-06-16,3.0,2024-02-03,FL,Organic,New,34.0,1,46.16,5.59,Books,credit_card,4,51.75,4,2024-06,0
O000235,C00684,2024-05-12,delivered,4,2024-05-16,4.0,2025-02-06,WA,Organic,New,36.0,2,123.16,36.47,Home,voucher,4,159.63,3,2024-05,0
O000236,C00291,2024-04-18,delivered,8,2024-04-26,8.0,2024-12-05,CA,Paid Search,New,24.0,3,101.54,23.45,Books,credit_card,4,124.99,5,2024-04,0
O000237,C00761,2024-04-28,delivered,5,2024-05-03,5.0,2024-03-14,IL,Referral,VIP,27.0,1,20.88,15.27,Sports,credit_card,2,36.15,4,2024-04,0
O000238,C00814,2025-03-27,delivered,5,2025-04-01,5.0,2024-04-29,CO,Social,New,35.0,3,104.39,33.370000000000005,Electronics,credit_card,1,137.76,5,2025-03,0
O000239,C01099,2025-05-10,canceled,5,,,2024-01-18,CO,Referral,Returning,27.0,2,45.489999999999995,19.2,Electronics,credit_card,1,0.0,2,2025-05,1
O000240,C00041,2024-11-30,delivered,8,2024-12-08,8.0,2024-03-10,GA,Organic,New,50.0,2,65.33,32.69,Beauty,credit_card,6,98.02,4,2024-11,0
O000241,C00497,2024-03-07,delivered,1,2024-03-08,1.0,2024-02-19,CA,Referral,Returning,43.0,3,103.06,25.37,Beauty,credit_card,4,128.43,5,2024-03,0
O000242,C00217,2025-04-11,delivered,5,2025-04-16,5.0,2024-02-03,AZ,Organic,New,29.0,2,38.55,25.310000000000002,Beauty,debit_card,2,63.86,5,2025-04,0
O000243,C00690,2024-12-08,delivered,6,2024-12-06,,2024-11-24,WA,Referral,New,35.0,3,100.08,30.16,Fashion,credit_card,1,130.24,5,2024-12,0
O000244,C00602,2024-10-31,delivered,8,2024-11-08,8.0,2024-11-23,FL,Social,New,42.0,3,180.79,33.56,Beauty,credit_card,1,214.35,5,2024-10,0
O000245,C00570,2025-05-20,delivered,7,2025-05-27,7.0,2024-08-27,TX,Paid Search,New,38.0,2,45.120000000000005,36.67,Fashion,credit_card,6,81.79,2,2025-05,1
O000246,C01179,2024-09-09,canceled,7,,,2024-04-18,NY,Referral,Returning,26.0,3,119.03,41.91,Grocery,voucher,1,0.0,1,2024-09,1
O000247,C00638,2024-08-17,delivered,3,2024-08-20,3.0,2024-05-04,NY,Referral,New,35.0,2,86.4,13.580000000000002,Electronics,voucher,4,99.98,5,2024-08,0
O000248,C00494,2025-03-02,delivered,5,2025-03-07,5.0,2024-09-10,CA,Organic,Returning,39.0,2,182.31,28.119999999999997,Fashion,debit_card,3,210.43,1,2025-03,1
O000249,C00081,2024-11-03,delivered,10,2024-11-13,10.0,2025-01-29,TX,Paid Search,New,36.0,1,40.1,13.39,Grocery,credit_card,1,53.49,2,2024-11,1
O000250,C00348,2025-01-31,delivered,3,2025-02-03,3.0,2025-01-28,NC,Email,Returning,34.0,3,153.26999999999998,37.42,Books,credit_card,6,190.69,5,2025-01,0
O000251,C01077,2025-01-22,delivered,4,2025-01-26,4.0,2024-10-25,GA,Organic,Returning,29.0,2,37.2,11.969999999999999,Electronics,credit_card,3,49.17,2,2025-01,1
O000252,C00543,2025-03-30,delivered,8,2025-04-07,8.0,2024-03-22,NC,Referral,Returning,35.0,1,23.96,9.77,Home,debit_card,6,33.73,5,2025-03,0
O000253,C01093,2024-07-28,delivered,7,2024-08-04,7.0,2024-12-20,CA,Referral,Returning,37.0,1,77.77,8.12,Electronics,credit_card,4,85.89,5,2024-07,0
O000254,C00640,2024-04-03,delivered,2,2024-04-05,2.0,2025-02-02,TX,Social,New,36.0,1,58.25,14.04,Books,voucher,6,72.29,3,2024-04,0
O000255,C00658,2024-10-11,delivered,3,2024-10-14,3.0,2024-09-22,NC,Organic,New,65.0,1,38.25,14.83,Home,debit_card,3,53.08,5,2024-10,0
O000256,C00516,2024-12-30,delivered,4,2025-01-03,4.0,2024-02-14,TX,Organic,Returning,42.0,2,77.95,29.54,Beauty,debit_card,6,107.49,5,2024-12,0
O000257,C00668,2025-03-20,delivered,9,2025-03-29,9.0,2024-12-27,CO,Referral,New,18.0,2,98.03,30.689999999999998,Home,credit_card,3,128.72,2,2025-03,1
O000258,C00081,2024-07-04,delivered,4,2024-07-08,4.0,2025-01-29,TX,Paid Search,New,36.0,1,50.42,17.29,Home,paypal,1,67.71,4,2024-07,0
O000259,C00070,2025-02-14,delivered,5,2025-02-19,5.0,2024-07-16,NY,Social,New,29.0,2,37.33,34.05,Books,paypal,5,71.38,4,2025-02,0
O000260,C00571,2025-03-27,delivered,7,2025-04-03,7.0,2025-02-02,NY,Paid Search,Returning,39.0,3,67.18,45.56,Electronics,credit_card,3,112.74,5,2025-03,0
O000261,C00718,2025-03-15,delivered,1,2025-03-16,1.0,2024-07-25,TX,Organic,Returning,29.0,2,49.989999999999995,39.61,Books,paypal,2,89.6,4,2025-03,0
O000262,C00662,2025-03-15,delivered,5,2025-03-20,5.0,2024-11-04,NY,Referral,Returning,40.0,2,57.510000000000005,25.810000000000002,Books,credit_card,6,83.32,5,2025-03,0
O000263,C00515,2025-06-08,delivered,9,2025-06-17,9.0,2025-02-06,CO,Paid Search,Returning,63.0,2,31.740000000000002,24.740000000000002,Electronics,voucher,5,56.48,4,2025-06,0
O000264,C00353,2025-01-05,delivered,6,2025-01-11,6.0,2024-05-05,CA,Social,New,30.0,3,55.8,37.82,Books,credit_card,5,93.62,4,2025-01,0
O000265,C00851,2024-08-22,delivered,2,2024-08-24,2.0,2025-02-15,NC,Email,New,36.0,1,42.31,21.67,Books,credit_card,4,63.98,4,2024-08,0
O000266,C00726,2024-09-22,delivered,3,2024-09-25,3.0,2024-02-19,NC,Organic,Returning,18.0,1,88.48,7.53,Grocery,credit_card,2,96.01,5,2024-09,0
O000267,C00057,2025-02-15,delivered,5,2025-02-20,5.0,2024-08-17,NC,Organic,Returning,23.0,1,30.13,11.52,Grocery,voucher,4,41.65,4,2025-02,0
O000268,C00543,2024-06-20,delivered,3,2024-06-23,3.0,2024-03-22,NC,Referral,Returning,35.0,3,114.88,41.519999999999996,Grocery,credit_card,6,156.4,4,2024-06,0
O000269,C00854,2024-12-09,delivered,3,2024-12-12,3.0,2024-04-10,CO,Social,New,18.0,2,52.230000000000004,18.35,Beauty,credit_card,6,70.58,3,2024-12,0
O000270,C00942,2024-11-25,delivered,4,2024-11-29,4.0,2024-06-18,CA,Social,New,50.0,2,53.790000000000006,11.850000000000001,Grocery,debit_card,6,65.64,5,2024-11,0
O000271,C00345,2025-01-08,delivered,6,2025-01-14,6.0,2025-01-15,NY,Organic,New,50.0,1,36.07,11.74,Sports,paypal,6,47.81,5,2025-01,0
O000272,C01110,2024-09-14,delivered,8,2024-09-22,8.0,2024-01-19,CA,Paid Search,New,32.0,3,131.93,44.57,Fashion,debit_card,6,176.5,2,2024-09,1
O000273,C00783,2025-02-11,delivered,7,2025-02-18,7.0,2024-02-21,FL,Organic,VIP,38.0,1,25.8,17.13,Fashion,credit_card,6,42.93,5,2025-02,0
O000274,C00526,2024-04-03,delivered,2,2024-04-05,2.0,2024-05-10,FL,Email,New,26.0,2,34.870000000000005,19.12,Books,credit_card,2,53.99,3,2024-04,0
O000275,C00753,2025-02-16,delivered,8,2025-02-24,8.0,2024-02-06,CA,Referral,New,21.0,2,58.96,31.450000000000003,Fashion,credit_card,6,90.41,2,2025-02,1
O000276,C01046,2025-03-17,delivered,7,2025-03-24,7.0,2024-03-05,FL,Referral,New,23.0,3,90.97,49.48,Electronics,debit_card,2,140.45,5,2025-03,0
O000277,C00273,2025-04-21,delivered,5,2025-04-26,5.0,2024-03-04,CO,Organic,Returning,21.0,3,68.22,30.12,Fashion,credit_card,2,98.34,5,2025-04,0
O000278,C00181,2025-05-08,delivered,3,2025-05-11,3.0,2025-01-28,CA,Social,VIP,32.0,1,85.99,4.84,Fashion,credit_card,1,90.83,5,2025-05,0
O000279,C00529,2024-08-12,delivered,5,2024-08-17,5.0,2025-01-19,IL,Paid Search,Returning,27.0,3,123.47,28.1,Beauty,credit_card,2,151.57,4,2024-08,0
O000280,C00101,2024-03-22,delivered,2,2024-03-24,2.0,2024-12-15,CA,Referral,VIP,50.0,3,93.37,42.269999999999996,Fashion,debit_card,2,135.64,5,2024-03,0
O000281,C01003,2025-01-02,delivered,8,2025-01-10,8.0,2024-08-22,IL,Organic,Returning,45.0,2,72.08,23.18,Fashion,credit_card,2,95.26,5,2025-01,0
O000282,C01165,2024-04-12,delivered,3,2024-04-15,3.0,2024-08-05,TX,Organic,Returning,43.0,2,37.51,26.060000000000002,Electronics,debit_card,1,63.57,5,2024-04,0
O000283,C00727,2024-07-10,delivered,7,2024-07-17,7.0,2024-10-29,NY,Email,VIP,23.0,3,108.7,36.49,Home,credit_card,4,145.19,5,2024-07,0
O000284,C01176,2025-01-25,delivered,4,2025-01-29,4.0,2024-05-22,FL,Social,New,56.0,1,16.39,7.13,Grocery,credit_card,3,23.52,1,2025-01,1
O000285,C00083,2024-12-05,delivered,9,2024-12-14,9.0,2024-03-08,TX,Paid Search,Returning,40.0,3,153.72,35.01,Books,credit_card,6,188.73,2,2024-12,1
O000286,C00760,2024-12-11,delivered,5,2024-12-16,5.0,2024-11-02,TX,Organic,New,41.0,3,98.53999999999999,38.120000000000005,Electronics,debit_card,3,136.66,5,2024-12,0
O000287,C00532,2025-02-17,delivered,2,2025-02-15,,2024-03-10,FL,Paid Search,New,36.0,2,66.45,30.78,Books,credit_card,3,97.23,3,2025-02,0
O000288,C00333,2024-05-17,processing,8,,,2024-05-10,NY,Email,New,32.0,2,58.120000000000005,24.450000000000003,Electronics,voucher,2,82.57,2,2024-05,1
O000289,C00375,2025-03-07,delivered,7,2025-03-14,7.0,2025-01-07,CA,Paid Search,New,44.0,3,140.59,47.45,Fashion,credit_card,1,188.04,5,2025-03,0
O000290,C00655,2024-12-01,delivered,4,2024-12-05,4.0,2024-08-20,TX,Referral,New,26.0,2,78.03999999999999,21.18,Electronics,credit_card,6,99.22,4,2024-12,0
O000291,C00770,2024-09-14,delivered,6,2024-09-20,6.0,2024-06-07,NY,Email,Returning,24.0,2,66.74000000000001,30.85,Home,credit_card,2,97.59,4,2024-09,0
O000292,C00197,2024-10-04,delivered,13,2024-10-17,13.0,2024-05-23,TX,Organic,New,32.0,1,75.56,18.03,Grocery,paypal,5,93.59,2,2024-10,1
O000293,C00738,2024-10-26,delivered,4,2024-10-30,4.0,2024-05-20,WA,Paid Search,Returning,26.0,1,46.89,12.56,Books,credit_card,6,59.45,1,2024-10,1
O000294,C01112,2024-11-14,delivered,5,2024-11-19,5.0,2024-04-07,NY,Organic,Returning,29.0,1,49.86,3.46,Electronics,paypal,2,53.32,5,2024-11,0
O000295,C00013,2024-08-04,delivered,5,2024-08-09,5.0,2024-11-05,CO,Social,Returning,47.0,2,19.55,12.649999999999999,Fashion,voucher,2,32.2,5,2024-08,0
O000296,C01055,2024-06-13,delivered,5,2024-06-18,5.0,2024-02-02,CO,Social,Returning,30.0,3,59.5,61.3,Sports,voucher,2,120.8,4,2024-06,0
O000297,C00730,2024-05-19,delivered,2,2024-05-21,2.0,2024-10-03,TX,Referral,Returning,28.0,2,67.05,27.83,Books,credit_card,1,94.88,3,2024-05,0
O000298,C00411,2024-08-08,delivered,5,2024-08-13,5.0,2024-03-14,IL,Email,Returning,37.0,2,107.0,19.43,Books,credit_card,4,126.43,5,2024-08,0
O000299,C00882,2024-07-01,delivered,10,2024-07-11,10.0,2024-12-23,TX,Social,Returning,40.0,2,139.69,18.31,Beauty,paypal,6,158.0,4,2024-07,0
O000300,C00742,2024-10-29,delivered,5,2024-11-03,5.0,2024-11-16,NC,Paid Search,New,45.0,2,48.93,15.84,Electronics,debit_card,2,64.77,5,2024-10,0
O000301,C00923,2025-05-03,delivered,4,2025-05-07,4.0,2024-07-06,AZ,Paid Search,New,35.0,2,101.98,33.86,Books,credit_card,2,135.84,5,2025-05,0
O000302,C00098,2024-04-20,delivered,4,2024-04-24,4.0,2024-10-13,WA,Organic,New,18.0,1,18.21,19.48,Beauty,credit_card,6,37.69,4,2024-04,0
O000303,C00071,2024-07-24,delivered,4,2024-07-28,4.0,2024-11-30,TX,Organic,New,25.0,3,130.95000000000002,40.93,Electronics,voucher,1,171.88,5,2024-07,0
O000304,C00771,2024-03-24,delivered,7,2024-03-31,7.0,2024-09-30,TX,Organic,VIP,26.0,1,36.59,15.94,Books,voucher,5,52.53,5,2024-03,0
O000305,C00365,2025-06-02,delivered,4,2025-06-06,4.0,2024-02-18,CO,Social,New,60.0,2,50.29,18.89,Home,credit_card,1,69.18,4,2025-06,0
O000306,C00286,2025-01-24,delivered,7,2025-01-31,7.0,2025-01-28,NY,Organic,Returning,52.0,2,103.96000000000001,33.41,Grocery,debit_card,4,137.37,3,2025-01,0
O000307,C00506,2024-06-22,delivered,3,2024-06-25,3.0,2024-07-09,GA,Organic,New,32.0,2,80.86,19.130000000000003,Grocery,paypal,2,99.99,2,2024-06,1
O000308,C00871,2024-09-11,delivered,6,2024-09-17,6.0,2024-07-10,AZ,Referral,New,32.0,1,33.7,16.97,Beauty,credit_card,2,50.67,5,2024-09,0
O000309,C00216,2025-02-03,processing,1,,,2024-04-24,AZ,Paid Search,Returning,66.0,2,42.02,24.6,Electronics,paypal,5,66.62,5,2025-02,0
O000310,C01168,2025-05-25,delivered,6,2025-05-31,6.0,2024-06-16,TX,Organic,New,47.0,3,94.13,51.68,Beauty,credit_card,6,145.81,2,2025-05,1
O000311,C00505,2024-11-25,delivered,6,2024-12-01,6.0,2024-04-25,TX,Paid Search,Returning,25.0,1,47.25,3.9,Home,debit_card,6,51.15,5,2024-11,0
O000312,C00181,2024-07-06,delivered,5,2024-07-11,5.0,2025-01-28,CA,Social,VIP,32.0,1,105.04,16.6,Electronics,paypal,1,121.64,5,2024-07,0
O000313,C00086,2025-01-22,delivered,4,2025-01-26,4.0,2024-10-21,NY,Organic,New,57.0,3,142.24,39.879999999999995,Fashion,voucher,3,182.12,4,2025-01,0
O000314,C01029,2025-01-17,delivered,7,2025-01-24,7.0,2024-08-25,CA,Social,New,36.0,2,53.36,28.160000000000004,Fashion,credit_card,6,81.52,3,2025-01,0
O000315,C00136,2024-12-28,delivered,10,2025-01-07,10.0,2024-05-07,IL,Organic,Returning,42.0,1,33.49,20.86,Home,debit_card,6,54.35,5,2024-12,0
